CityName,CityCode,Rainfall,Time
Birmingham,J01000007,3.2205525852246764,2019-05-09
Birmingham,J01000007,3.2867779865711655,2019-05-10
Birmingham,J01000007,0.9108340429060491,2019-05-11
Birmingham,J01000007,0.00042601927639691407,2019-05-12
Birmingham,J01000007,0.0,2019-05-13
Birmingham,J01000007,0.00014035174627810958,2019-05-14
Birmingham,J01000007,9.887306993921368e-05,2019-05-15
Birmingham,J01000007,0.5172218310188953,2019-05-16
Birmingham,J01000007,1.303252942027761,2019-05-17
Birmingham,J01000007,0.0038519528965000453,2019-05-18
Birmingham,J01000007,0.3245288615913252,2019-05-19
Birmingham,J01000007,0.9225946887132087,2019-05-20
Birmingham,J01000007,0.0003009136786049528,2019-05-21
Birmingham,J01000007,0.0,2019-05-22
Birmingham,J01000007,0.0,2019-05-23
Birmingham,J01000007,0.003506535263310032,2019-05-24
Birmingham,J01000007,0.41099072110428925,2019-05-25
Birmingham,J01000007,1.0390175722252668,2019-05-26
Birmingham,J01000007,1.4245552160201453,2019-05-27
Birmingham,J01000007,0.602584547250636,2019-05-28
Birmingham,J01000007,1.0469108541470047,2019-05-29
Birmingham,J01000007,0.00018547022276230144,2019-05-30
Birmingham,J01000007,0.0,2019-05-31
Birmingham,J01000007,5.697797877804254e-06,2019-06-01
Birmingham,J01000007,1.9889297150140612,2019-06-02
Birmingham,J01000007,0.2845681165261806,2019-06-03
Birmingham,J01000007,6.80942223939938,2019-06-04
Birmingham,J01000007,0.01585813362889106,2019-06-05
Birmingham,J01000007,0.6976274317353246,2019-06-06
Birmingham,J01000007,22.09847656244802,2019-06-07
Birmingham,J01000007,3.3906794527665816,2019-06-08
Birmingham,J01000007,0.2961931757782347,2019-06-09
Birmingham,J01000007,22.31817108747779,2019-06-10
Birmingham,J01000007,18.39133367778442,2019-06-11
Birmingham,J01000007,31.613738212229173,2019-06-12
Birmingham,J01000007,5.833972401479955,2019-06-13
Birmingham,J01000007,2.3996088130637747,2019-06-14
Birmingham,J01000007,3.387183427966328,2019-06-15
Birmingham,J01000007,1.0727450825983496,2019-06-16
Birmingham,J01000007,0.0006136554807937473,2019-06-17
Birmingham,J01000007,3.8776895159424627,2019-06-18
Birmingham,J01000007,0.04116616699912967,2019-06-19
Birmingham,J01000007,0.3189091719963689,2019-06-20
Birmingham,J01000007,5.697797877804254e-06,2019-06-21
Birmingham,J01000007,0.0,2019-06-22
Birmingham,J01000007,0.09833096692809674,2019-06-23
Birmingham,J01000007,13.590254353334702,2019-06-24
Birmingham,J01000007,9.428677195969241,2019-06-25
Birmingham,J01000007,0.0006231497393913184,2019-06-26
Birmingham,J01000007,1.6602981840758786e-05,2019-06-27
Birmingham,J01000007,0.0,2019-06-28
Birmingham,J01000007,0.0,2019-06-29
Birmingham,J01000007,0.0,2019-06-30
Birmingham,J01000007,0.0,2019-07-01
Birmingham,J01000007,0.0,2019-07-02
Birmingham,J01000007,0.0002859824654285318,2019-07-03
Birmingham,J01000007,0.0,2019-07-04
Birmingham,J01000007,0.0002859919891081308,2019-07-05
Birmingham,J01000007,0.07481361503894841,2019-07-06
Birmingham,J01000007,0.0,2019-07-07
Birmingham,J01000007,0.0005876484165910074,2019-07-08
Birmingham,J01000007,0.0004939230600170942,2019-07-09
Birmingham,J01000007,0.015631915910617456,2019-07-10
Birmingham,J01000007,6.253585052422134,2019-07-11
Birmingham,J01000007,0.0026907321187203,2019-07-12
Birmingham,J01000007,0.038173667232528574,2019-07-13
Birmingham,J01000007,0.37611601450882437,2019-07-14
Birmingham,J01000007,0.00028572403984177203,2019-07-15
Birmingham,J01000007,0.0009574480060542151,2019-07-16
Birmingham,J01000007,1.1881222429519185,2019-07-17
Birmingham,J01000007,2.549872546038762,2019-07-18
Birmingham,J01000007,8.634038087917622,2019-07-19
Birmingham,J01000007,1.352701886664052,2019-07-20
Birmingham,J01000007,0.0,2019-07-21
Birmingham,J01000007,0.00028572403984177203,2019-07-22
Birmingham,J01000007,13.304274893584461,2019-07-23
Birmingham,J01000007,0.08240832987410703,2019-07-24
Birmingham,J01000007,0.2528253860266735,2019-07-25
Birmingham,J01000007,7.490418749583562,2019-07-26
Birmingham,J01000007,8.61500114560819,2019-07-27
Birmingham,J01000007,4.874462149426354,2019-07-28
Birmingham,J01000007,0.33225546099440556,2019-07-29
Birmingham,J01000007,36.831203804091686,2019-07-30
Birmingham,J01000007,0.004033821264353847,2019-07-31
Birmingham,J01000007,3.0434293230350358,2019-08-01
Birmingham,J01000007,0.0,2019-08-02
Birmingham,J01000007,3.9958517386418406,2019-08-03
Birmingham,J01000007,0.06463282587803185,2019-08-04
Birmingham,J01000007,2.573454569543783,2019-08-05
Birmingham,J01000007,5.34763648635863,2019-08-06
Birmingham,J01000007,0.0006677579054557548,2019-08-07
Birmingham,J01000007,24.114149249478352,2019-08-08
Birmingham,J01000007,6.353495714452466,2019-08-09
Birmingham,J01000007,1.1799679009603878,2019-08-10
Birmingham,J01000007,2.72810691107412,2019-08-11
Birmingham,J01000007,0.14582403060385665,2019-08-12
Birmingham,J01000007,2.6032783035748284,2019-08-13
Birmingham,J01000007,9.110417197737558,2019-08-14
Birmingham,J01000007,0.14493166587621492,2019-08-15
Birmingham,J01000007,10.053270167862168,2019-08-16
Birmingham,J01000007,0.01215318444904739,2019-08-17
Birmingham,J01000007,0.5198129110843961,2019-08-18
Birmingham,J01000007,1.4527714872452866,2019-08-19
Birmingham,J01000007,0.007830201638413636,2019-08-20
Birmingham,J01000007,0.0,2019-08-21
Birmingham,J01000007,0.0006895746437619798,2019-08-22
Birmingham,J01000007,0.0,2019-08-23
Birmingham,J01000007,0.0,2019-08-24
Birmingham,J01000007,0.0,2019-08-25
Birmingham,J01000007,0.0006704702362567096,2019-08-26
Birmingham,J01000007,2.5444771306435094,2019-08-27
Birmingham,J01000007,7.534279587487481,2019-08-28
Birmingham,J01000007,0.002070438008805343,2019-08-29
Birmingham,J01000007,0.00018266429714919,2019-08-30
Birmingham,J01000007,0.7996424928948198,2019-08-31
Birmingham,J01000007,0.03756219701659176,2019-09-01
Birmingham,J01000007,0.0008851856558452531,2019-09-02
Birmingham,J01000007,1.3342664703646199,2019-09-03
Birmingham,J01000007,0.9782368521557037,2019-09-04
Birmingham,J01000007,0.1275171143555235,2019-09-05
Birmingham,J01000007,0.3792572927524413,2019-09-06
Birmingham,J01000007,0.01055504913999734,2019-09-07
Birmingham,J01000007,1.9614776128502398,2019-09-08
Birmingham,J01000007,0.3576495210239486,2019-09-09
Birmingham,J01000007,0.2958292334476274,2019-09-10
Birmingham,J01000007,0.09068905994883326,2019-09-11
Birmingham,J01000007,0.43204095188850755,2019-09-12
Birmingham,J01000007,0.0007143380576428575,2019-09-13
Birmingham,J01000007,0.0,2019-09-14
Birmingham,J01000007,1.5966201688621333,2019-09-15
Birmingham,J01000007,0.11586710320261506,2019-09-16
Birmingham,J01000007,0.0,2019-09-17
Birmingham,J01000007,0.00017636885984510063,2019-09-18
Birmingham,J01000007,0.0,2019-09-19
Birmingham,J01000007,0.0,2019-09-20
Birmingham,J01000007,8.525490167504463,2019-09-21
Birmingham,J01000007,1.4651181824184143,2019-09-22
Birmingham,J01000007,24.649304647273656,2019-09-23
Birmingham,J01000007,17.704720632144443,2019-09-24
Birmingham,J01000007,2.3672260846952144,2019-09-25
Birmingham,J01000007,0.7189055040779376,2019-09-26
Birmingham,J01000007,8.387210213467412,2019-09-27
Birmingham,J01000007,23.847809153864524,2019-09-28
Birmingham,J01000007,1.026263504958212,2019-09-29
Birmingham,J01000007,16.057971555903308,2019-09-30
Birmingham,J01000007,6.146680525715181,2019-10-01
Birmingham,J01000007,0.0025929886233856613,2019-10-02
Birmingham,J01000007,3.600171461136192,2019-10-03
Birmingham,J01000007,0.07622289325299261,2019-10-04
Birmingham,J01000007,10.389635525415923,2019-10-05
Birmingham,J01000007,1.4202980044197588,2019-10-06
Birmingham,J01000007,0.22108611529792319,2019-10-07
Birmingham,J01000007,1.8102818024675666,2019-10-08
Birmingham,J01000007,0.021341861956169883,2019-10-09
Birmingham,J01000007,1.5616439766945902,2019-10-10
Birmingham,J01000007,6.674847185752986,2019-10-11
Birmingham,J01000007,8.229811279232658,2019-10-12
Birmingham,J01000007,0.5174200580397638,2019-10-13
Birmingham,J01000007,9.6159153339349,2019-10-14
Birmingham,J01000007,1.2513435529789507,2019-10-15
Birmingham,J01000007,0.04367754271568629,2019-10-16
Birmingham,J01000007,2.0490634688668954,2019-10-17
Birmingham,J01000007,3.790057846970376,2019-10-18
Birmingham,J01000007,0.4245692858632801,2019-10-19
Birmingham,J01000007,3.137047371432314,2019-10-20
Birmingham,J01000007,0.093835150598957,2019-10-21
Birmingham,J01000007,0.00587580031284537,2019-10-22
Birmingham,J01000007,2.2766734029367344,2019-10-23
Birmingham,J01000007,0.7547626833634155,2019-10-24
Birmingham,J01000007,20.735689429356967,2019-10-25
Birmingham,J01000007,7.539378437701435,2019-10-26
Birmingham,J01000007,0.09751065455946105,2019-10-27
Birmingham,J01000007,0.018405327731025194,2019-10-28
Birmingham,J01000007,0.06999490567016496,2019-10-29
Birmingham,J01000007,4.629557448587208e-05,2019-10-30
Birmingham,J01000007,5.648243534377844,2019-10-31
Birmingham,J01000007,4.352555070727973,2019-11-01
Birmingham,J01000007,6.253862705235533,2019-11-02
Birmingham,J01000007,1.6334913001187183,2019-11-03
Birmingham,J01000007,0.708518515280976,2019-11-04
Birmingham,J01000007,0.21421360155244248,2019-11-05
Birmingham,J01000007,6.069843199663687,2019-11-06
Birmingham,J01000007,3.885204562383934,2019-11-07
Birmingham,J01000007,0.5215153620101262,2019-11-08
Birmingham,J01000007,16.43370200004891,2019-11-09
Birmingham,J01000007,6.1139972378200405,2019-11-10
Birmingham,J01000007,0.049442656627442,2019-11-11
Birmingham,J01000007,0.8713823327676927,2019-11-12
Birmingham,J01000007,9.335135971906654,2019-11-13
Birmingham,J01000007,22.364102822926746,2019-11-14
Birmingham,J01000007,1.1551761177216662,2019-11-15
Birmingham,J01000007,0.3996786763242306,2019-11-16
Birmingham,J01000007,2.601429651552924,2019-11-17
Birmingham,J01000007,0.019894456825631797,2019-11-18
Birmingham,J01000007,0.04745447580379808,2019-11-19
Birmingham,J01000007,0.0014717557016448782,2019-11-20
Birmingham,J01000007,5.521644275647355,2019-11-21
Birmingham,J01000007,2.849456742769583,2019-11-22
Birmingham,J01000007,5.381982146680148,2019-11-23
Birmingham,J01000007,2.3730268483096477,2019-11-24
Birmingham,J01000007,5.129545835247651,2019-11-25
Birmingham,J01000007,3.6651934977036253,2019-11-26
Birmingham,J01000007,4.412101888024062,2019-11-27
Birmingham,J01000007,2.3581961711078114,2019-11-28
Birmingham,J01000007,0.11186851629387186,2019-11-29
Birmingham,J01000007,0.2913565788920732,2019-11-30
Birmingham,J01000007,0.002513428982118296,2019-12-01
Birmingham,J01000007,0.06443494432191263,2019-12-02
Birmingham,J01000007,0.00573512394876333,2019-12-03
Birmingham,J01000007,0.14821123699654093,2019-12-04
Birmingham,J01000007,3.5031362986279073,2019-12-05
Birmingham,J01000007,6.121508126289428,2019-12-06
Birmingham,J01000007,2.26099123220722,2019-12-07
Birmingham,J01000007,2.1762775259639806,2019-12-08
Birmingham,J01000007,0.146680813756109,2019-12-09
Birmingham,J01000007,3.8204203051463748,2019-12-10
Birmingham,J01000007,2.8038553406299203,2019-12-11
Birmingham,J01000007,12.14105378581101,2019-12-12
Birmingham,J01000007,1.0432288552710183,2019-12-13
Birmingham,J01000007,10.353860841297111,2019-12-14
Birmingham,J01000007,1.7064441619338944,2019-12-15
Birmingham,J01000007,0.0808209007312317,2019-12-16
Birmingham,J01000007,0.06668847972777875,2019-12-17
Birmingham,J01000007,9.248115530520051,2019-12-18
Birmingham,J01000007,4.528075587047471,2019-12-19
Birmingham,J01000007,13.119188788538558,2019-12-20
Birmingham,J01000007,5.079382490967153,2019-12-21
Birmingham,J01000007,0.2148313212367184,2019-12-22
Birmingham,J01000007,2.895742248967247,2019-12-23
Birmingham,J01000007,0.17545898213157213,2019-12-24
Birmingham,J01000007,1.4781371194092507,2019-12-25
Birmingham,J01000007,1.146694164585234,2019-12-26
Birmingham,J01000007,0.00608062997484272,2019-12-27
Birmingham,J01000007,0.00416709335440125,2019-12-28
Birmingham,J01000007,0.0011488260730530477,2019-12-29
Birmingham,J01000007,0.11991654004023561,2019-12-30
Birmingham,J01000007,0.017543442456145433,2019-12-31
Birmingham,J01000007,0.006441427373883509,2020-01-01
Birmingham,J01000007,1.9149220301942047,2020-01-02
Birmingham,J01000007,0.0009976958766268332,2020-01-03
Birmingham,J01000007,0.0004901825005305297,2020-01-04
Birmingham,J01000007,1.0289270932833445e-08,2020-01-05
Birmingham,J01000007,1.4778972586540706,2020-01-06
Birmingham,J01000007,1.866830663568127,2020-01-07
Birmingham,J01000007,12.78703821397188,2020-01-08
Birmingham,J01000007,0.2003212925081874,2020-01-09
Birmingham,J01000007,0.0004375774423347746,2020-01-10
Birmingham,J01000007,5.821096514004067,2020-01-11
Birmingham,J01000007,1.096096935773681,2020-01-12
Birmingham,J01000007,7.625486856682506,2020-01-13
Birmingham,J01000007,6.1020104013702605,2020-01-14
Birmingham,J01000007,0.04185653538509224,2020-01-15
Birmingham,J01000007,4.723404345580507,2020-01-16
Birmingham,J01000007,2.0587319566888236,2020-01-17
Birmingham,J01000007,0.020575738349181905,2020-01-18
Birmingham,J01000007,0.147397049136053,2020-01-19
Birmingham,J01000007,0.08103964262408553,2020-01-20
Birmingham,J01000007,0.11892210067661407,2020-01-21
Birmingham,J01000007,0.36206523599077334,2020-01-22
Birmingham,J01000007,0.1942552824573738,2020-01-23
Birmingham,J01000007,0.40411238533872046,2020-01-24
Birmingham,J01000007,0.2763224688466298,2020-01-25
Birmingham,J01000007,7.653661856312886,2020-01-26
Birmingham,J01000007,3.0948324160561467,2020-01-27
Birmingham,J01000007,0.15155534479662539,2020-01-28
Birmingham,J01000007,0.0076427964619259145,2020-01-29
Birmingham,J01000007,0.001823900544977449,2020-01-30
Birmingham,J01000007,0.18744744097949914,2020-01-31
Birmingham,J01000007,4.138859012872482,2020-02-01
Birmingham,J01000007,0.11619086952259625,2020-02-02
Birmingham,J01000007,0.008023412928187439,2020-02-03
Birmingham,J01000007,6.742414777345215e-05,2020-02-04
Birmingham,J01000007,0.003987245455400134,2020-02-05
Birmingham,J01000007,0.12523826526269638,2020-02-06
Birmingham,J01000007,2.1657457962876143,2020-02-07
Birmingham,J01000007,1.3991697214586776,2020-02-08
Birmingham,J01000007,16.732703258198605,2020-02-09
Birmingham,J01000007,4.835942713324745,2020-02-10
Birmingham,J01000007,0.10361304660300501,2020-02-11
Birmingham,J01000007,13.183313068565983,2020-02-12
Birmingham,J01000007,0.48890286385687376,2020-02-13
Birmingham,J01000007,2.5165317856239917,2020-02-14
Birmingham,J01000007,24.925801749706597,2020-02-15
Birmingham,J01000007,6.738942064244686,2020-02-16
Birmingham,J01000007,0.38995240146988314,2020-02-17
Birmingham,J01000007,2.9742187407060037,2020-02-18
Birmingham,J01000007,1.4944029559845722,2020-02-19
Birmingham,J01000007,5.024933130298183,2020-02-20
Birmingham,J01000007,0.1019731330634966,2020-02-21
Birmingham,J01000007,8.89442690120844,2020-02-22
Birmingham,J01000007,6.667144120651716,2020-02-23
Birmingham,J01000007,3.8417136388811968,2020-02-24
Birmingham,J01000007,4.797224321501712,2020-02-25
Birmingham,J01000007,3.9064972467709707,2020-02-26
Birmingham,J01000007,3.180662579583687,2020-02-27
Birmingham,J01000007,13.830211299663363,2020-02-28
Birmingham,J01000007,0.7585542089692056,2020-02-29
Birmingham,J01000007,0.5979058902721036,2020-03-01
Birmingham,J01000007,0.6004587269690715,2020-03-02
Birmingham,J01000007,0.15084809128087676,2020-03-03
Birmingham,J01000007,1.7437075530884367,2020-03-04
Birmingham,J01000007,0.20840589641649032,2020-03-05
Birmingham,J01000007,0.00041107690291246487,2020-03-06
Birmingham,J01000007,1.9640694828861587,2020-03-07
Birmingham,J01000007,0.1994353952899648,2020-03-08
Birmingham,J01000007,8.35651974469845,2020-03-09
Birmingham,J01000007,0.8112733596278162,2020-03-10
Birmingham,J01000007,1.745481326138697,2020-03-11
Birmingham,J01000007,0.553676128456011,2020-03-12
Birmingham,J01000007,5.125706018141672,2020-03-13
Birmingham,J01000007,2.8763057011543456,2020-03-14
Birmingham,J01000007,2.2013469299882873,2020-03-15
Birmingham,J01000007,0.0057716813168801045,2020-03-16
Birmingham,J01000007,0.7249468710217759,2020-03-17
Birmingham,J01000007,6.223579013165898,2020-03-18
Birmingham,J01000007,1.2706399018699468,2020-03-19
Birmingham,J01000007,0.12327807339181754,2020-03-20
Birmingham,J01000007,0.0,2020-03-21
Birmingham,J01000007,0.00044982758750888386,2020-03-22
Birmingham,J01000007,0.0,2020-03-23
Birmingham,J01000007,0.0,2020-03-24
Birmingham,J01000007,0.0,2020-03-25
Birmingham,J01000007,0.004073100203447931,2020-03-26
Birmingham,J01000007,0.0,2020-03-27
Birmingham,J01000007,0.0,2020-03-28
Birmingham,J01000007,0.0003526125107405949,2020-03-29
Birmingham,J01000007,1.1526235418383364,2020-03-30
Birmingham,J01000007,9.13888006442921e-05,2020-03-31
Birmingham,J01000007,0.00015568068493052907,2020-04-01
Birmingham,J01000007,0.0007764074073004222,2020-04-02
Birmingham,J01000007,7.804862488085938e-09,2020-04-03
Birmingham,J01000007,0.00031964575702921646,2020-04-04
Birmingham,J01000007,0.9198478528774175,2020-04-05
Birmingham,J01000007,0.07062811641519395,2020-04-06
Birmingham,J01000007,9.760395930018003e-05,2020-04-07
Birmingham,J01000007,0.0,2020-04-08
Birmingham,J01000007,0.0,2020-04-09
Birmingham,J01000007,0.0,2020-04-10
Birmingham,J01000007,0.04008570538495476,2020-04-11
Birmingham,J01000007,4.145298667631506,2020-04-12
Birmingham,J01000007,0.0011629090754812397,2020-04-13
Birmingham,J01000007,0.0,2020-04-14
Birmingham,J01000007,0.0001950167967606986,2020-04-15
Birmingham,J01000007,0.0,2020-04-16
Birmingham,J01000007,6.0550426089371845,2020-04-17
Birmingham,J01000007,0.6186286055712062,2020-04-18
Birmingham,J01000007,1.7872396937549505e-05,2020-04-19
Birmingham,J01000007,0.0001950167967606986,2020-04-20
Birmingham,J01000007,3.4741889947745504e-06,2020-04-21
Birmingham,J01000007,0.0,2020-04-22
Birmingham,J01000007,0.0,2020-04-23
Birmingham,J01000007,0.0,2020-04-24
Birmingham,J01000007,0.0,2020-04-25
Birmingham,J01000007,0.003699066430028238,2020-04-26
Birmingham,J01000007,4.018283879201616,2020-04-27
Birmingham,J01000007,9.151588779885941,2020-04-28
Birmingham,J01000007,2.5652884626607615,2020-04-29
Birmingham,J01000007,4.163649751926722,2020-04-30
Birmingham,J01000007,1.5677701569666842,2020-05-01
Birmingham,J01000007,0.027477556410204263,2020-05-02
Birmingham,J01000007,1.7504114137838294e-05,2020-05-03
Birmingham,J01000007,0.0,2020-05-04
Birmingham,J01000007,0.0,2020-05-05
Birmingham,J01000007,0.0,2020-05-06
Birmingham,J01000007,9.448098903323437e-05,2020-05-07
Birmingham,J01000007,0.13892156461228017,2020-05-08
Birmingham,J01000007,0.4858869004897235,2020-05-09
Birmingham,J01000007,0.0007109880632368812,2020-05-10
Birmingham,J01000007,0.0,2020-05-11
Birmingham,J01000007,0.0,2020-05-12
Birmingham,J01000007,0.0,2020-05-13
Birmingham,J01000007,0.0,2020-05-14
Birmingham,J01000007,0.0,2020-05-15
Birmingham,J01000007,0.0,2020-05-16
Birmingham,J01000007,0.0,2020-05-17
Birmingham,J01000007,0.5173665024260433,2020-05-18
Birmingham,J01000007,0.0,2020-05-19
Birmingham,J01000007,0.00018690995964248694,2020-05-20
Birmingham,J01000007,0.6637397573979417,2020-05-21
Birmingham,J01000007,0.04676962034927311,2020-05-22
Birmingham,J01000007,0.05288317069203576,2020-05-23
Birmingham,J01000007,0.0,2020-05-24
Birmingham,J01000007,0.0,2020-05-25
Birmingham,J01000007,0.0003895166624066663,2020-05-26
Birmingham,J01000007,0.0003022082079291523,2020-05-27
Birmingham,J01000007,0.0003022082079291523,2020-05-28
Birmingham,J01000007,0.0,2020-05-29
Birmingham,J01000007,0.0003022082079291523,2020-05-30
Birmingham,J01000007,0.0003022082079291523,2020-05-31
Birmingham,J01000007,0.00031092811768627384,2020-06-01
Birmingham,J01000007,0.14009302789712386,2020-06-02
Birmingham,J01000007,1.9891297305479945,2020-06-03
Birmingham,J01000007,3.6469344582721432,2020-06-04
Birmingham,J01000007,0.68216070842011,2020-06-05
Birmingham,J01000007,9.105057051543024,2020-06-06
Birmingham,J01000007,1.4313364033720826,2020-06-07
Birmingham,J01000007,0.0010473232986178986,2020-06-08
Birmingham,J01000007,1.1392972622261113,2020-06-09
Birmingham,J01000007,0.5389689632744706,2020-06-10
Birmingham,J01000007,3.0043864558556024,2020-06-11
Birmingham,J01000007,2.900871308436925,2020-06-12
Birmingham,J01000007,6.017491588477317,2020-06-13
