Date,Nox
2019-06-03,No data
2019-06-04,No data
2019-06-05,No data
2019-06-06,No data
2019-06-07,No data
2019-06-08,No data
2019-06-09,No data
2019-06-10,No data
2019-06-11,No data
2019-06-12,No data
2019-06-13,No data
2019-06-14,No data
2019-06-15,No data
2019-06-16,No data
2019-06-17,No data
2019-06-18,No data
2019-06-19,No data
2019-06-20,31
2019-06-21,73
2019-06-22,42
2019-06-23,36
2019-06-24,73
2019-06-25,79
2019-06-26,82
2019-06-27,81
2019-06-28,47
2019-06-29,47
2019-06-30,17
2019-07-01,49
2019-07-02,88
2019-07-03,71
2019-07-04,68
2019-07-05,92
2019-07-06,71
2019-07-07,35
2019-07-08,42
2019-07-09,43
2019-07-10,38
2019-07-11,42
2019-07-12,63
2019-07-13,66
2019-07-14,28
2019-07-15,52
2019-07-16,54
2019-07-17,54
2019-07-18,49
2019-07-19,34
2019-07-20,29
2019-07-21,17
2019-07-22,36
2019-07-23,53
2019-07-24,41
2019-07-25,38
2019-07-26,40
2019-07-27,50
2019-07-28,27
2019-07-29,47
2019-07-30,34
2019-07-31,43
2019-08-01,75
2019-08-02,56
2019-08-03,43
2019-08-04,25
2019-08-05,24
2019-08-06,18
2019-08-07,28
2019-08-08,64
2019-08-09,17
2019-08-10,10
2019-08-11,21
2019-08-12,51
2019-08-13,68
2019-08-14,20
2019-08-15,29
2019-08-16,23
2019-08-17,21
2019-08-18,11
2019-08-19,21
2019-08-20,64
2019-08-21,55
2019-08-22,49
2019-08-23,63
2019-08-24,54
2019-08-25,40
2019-08-26,32
2019-08-27,No data
2019-08-28,No data
2019-08-29,No data
2019-08-30,33
2019-08-31,38
2019-09-01,33
2019-09-02,52
2019-09-03,30
2019-09-04,40
2019-09-05,95
2019-09-06,47
2019-09-07,81
2019-09-08,44
2019-09-09,88
2019-09-10,70
2019-09-11,24
2019-09-12,32
2019-09-13,100
2019-09-14,75
2019-09-15,54
2019-09-16,62
2019-09-17,94
2019-09-18,113
2019-09-19,93
2019-09-20,52
2019-09-21,49
2019-09-22,24
2019-09-23,48
2019-09-24,30
2019-09-25,26
2019-09-26,22
2019-09-27,24
2019-09-28,22
2019-09-29,20
2019-09-30,44
2019-10-01,50
2019-10-02,105
2019-10-03,62
2019-10-04,21
2019-10-05,63
2019-10-06,31
2019-10-07,51
2019-10-08,23
2019-10-09,30
2019-10-10,28
2019-10-11,28
2019-10-12,75
2019-10-13,36
2019-10-14,127
2019-10-15,74
2019-10-16,77
2019-10-17,69
2019-10-18,17
2019-10-19,89
2019-10-20,70
2019-10-21,115
2019-10-22,145
2019-10-23,132
2019-10-24,101
2019-10-25,25
2019-10-26,47
2019-10-27,101
2019-10-28,133
2019-10-29,103
2019-10-30,121
2019-10-31,110
2019-11-01,48
2019-11-02,24
2019-11-03,38
2019-11-04,80
2019-11-05,101
2019-11-06,92
2019-11-07,99
2019-11-08,140
2019-11-09,113
2019-11-10,88
2019-11-11,25
2019-11-12,38
2019-11-13,77
2019-11-14,128
2019-11-15,128
2019-11-16,167
2019-11-17,103
2019-11-18,155
2019-11-19,95
2019-11-20,45
2019-11-21,97
2019-11-22,132
2019-11-23,143
2019-11-24,58
2019-11-25,51
2019-11-26,23
2019-11-27,62
2019-11-28,103
2019-11-29,153
2019-11-30,82
2019-12-01,79
2019-12-02,194
2019-12-03,225
2019-12-04,224
2019-12-05,179
2019-12-06,23
2019-12-07,44
2019-12-08,13
2019-12-09,118
2019-12-10,30
2019-12-11,63
2019-12-12,32
2019-12-13,34
2019-12-14,27
2019-12-15,16
2019-12-16,277
2019-12-17,259
2019-12-18,57
2019-12-19,36
2019-12-20,111
2019-12-21,87
2019-12-22,18
2019-12-23,42
2019-12-24,21
2019-12-25,27
2019-12-26,6
2019-12-27,80
2019-12-28,34
2019-12-29,26
2019-12-30,134
2019-12-31,102
2020-01-01,47
2020-01-02,27
2020-01-03,64
2020-01-04,55
2020-01-05,37
2020-01-06,28
2020-01-07,33
2020-01-08,72
2020-01-09,83
2020-01-10,94
2020-01-11,15
2020-01-12,16
2020-01-13,24
2020-01-14,17
2020-01-15,41
2020-01-16,18
2020-01-17,34
2020-01-18,169
2020-01-19,128
2020-01-20,191
2020-01-21,212
2020-01-22,182
2020-01-23,126
2020-01-24,134
2020-01-25,72
2020-01-26,39
2020-01-27,69
2020-01-28,31
2020-01-29,44
2020-01-30,54
2020-01-31,42
2020-02-01,34
2020-02-02,16
2020-02-03,No data
2020-02-04,No data
2020-02-05,145
2020-02-06,91
2020-02-07,45
2020-02-08,29
2020-02-09,5
2020-02-10,15
2020-02-11,25
2020-02-12,40
2020-02-13,32
2020-02-14,37
2020-02-15,11
2020-02-16,11
2020-02-17,17
2020-02-18,20
2020-02-19,49
2020-02-20,25
2020-02-21,19
2020-02-22,15
2020-02-23,29
2020-02-24,14
2020-02-25,22
2020-02-26,41
2020-02-27,72
2020-02-28,22
2020-02-29,19
2020-03-01,25
2020-03-02,50
2020-03-03,73
2020-03-04,92
2020-03-05,88
2020-03-06,100
2020-03-07,50
2020-03-08,11
2020-03-09,23
2020-03-10,21
2020-03-11,15
2020-03-12,15
2020-03-13,35
2020-03-14,39
2020-03-15,37
2020-03-16,75
2020-03-17,20
2020-03-18,21
2020-03-19,78
2020-03-20,69
2020-03-21,34
2020-03-22,34
2020-03-23,46
2020-03-24,55
2020-03-25,48
2020-03-26,60
2020-03-27,38
2020-03-28,20
2020-03-29,12
2020-03-30,31
2020-03-31,28
2020-04-01,36
2020-04-02,15
2020-04-03,29
2020-04-04,24
2020-04-05,10
2020-04-06,19
2020-04-07,36
2020-04-08,42
2020-04-09,37
2020-04-10,30
2020-04-11,33
2020-04-12,22
2020-04-13,15
2020-04-14,19
2020-04-15,24
2020-04-16,37
2020-04-17,42
2020-04-18,23
2020-04-19,19
2020-04-20,28
2020-04-21,30
2020-04-22,31
2020-04-23,29
2020-04-24,41
2020-04-25,23
2020-04-26,13
2020-04-27,28
2020-04-28,37
2020-04-29,14
2020-04-30,9
2020-05-01,11
2020-05-02,15
2020-05-03,16
2020-05-04,23
2020-05-05,29
2020-05-06,22
2020-05-07,31
2020-05-08,26
2020-05-09,25
2020-05-10,13
2020-05-11,21
2020-05-12,28
2020-05-13,27
2020-05-14,26
2020-05-15,25
2020-05-16,18
2020-05-17,9
2020-05-18,22
2020-05-19,17
2020-05-20,22
2020-05-21,21
2020-05-22,6
2020-05-23,4
2020-05-24,9
2020-05-25,17
2020-05-26,25
2020-05-27,27
2020-05-28,23
2020-05-29,17
2020-05-30,22
2020-05-31,12
2020-06-01,29
2020-06-02,30
2020-06-03,35
2020-06-04,21
2020-06-05,15
2020-06-06,10
2020-06-07,12
2020-06-08,27
2020-06-09,23
2020-06-10,18
2020-06-11,35
2020-06-12,35
2020-06-13,19
2020-06-14,14
2020-06-15,25
2020-06-16,28
2020-06-17,33
2020-06-18,28
2020-06-19,11
2020-06-20,13
2020-06-21,7
2020-06-22,14
2020-06-23,19
2020-06-24,36
2020-06-25,31
2020-06-26,24
2020-06-27,8
2020-06-28,5
2020-06-29,8
2020-06-30,19
2020-07-01,14
2020-07-02,17
2020-07-03,10
2020-07-04,11
2020-07-05,5
2020-07-06,22
2020-07-07,22
2020-07-08,12
2020-07-09,17
2020-07-10,37
2020-07-11,33
2020-07-12,16
2020-07-13,34
2020-07-14,26
2020-07-15,26
2020-07-16,32
2020-07-17,29
2020-07-18,24
2020-07-19,26
2020-07-20,42
2020-07-21,37
2020-07-22,36
2020-07-23,25
2020-07-24,22
2020-07-25,20
2020-07-26,7
2020-07-27,12
2020-07-28,23
2020-07-29,41
2020-07-30,26
2020-07-31,45
2020-08-01,27
2020-08-02,15
2020-08-03,37
2020-08-04,24
2020-08-05,16
2020-08-06,26
2020-08-07,57
2020-08-08,32
2020-08-09,23
2020-08-10,51
2020-08-11,45
2020-08-12,37
2020-08-13,53
2020-08-14,59
2020-08-15,60
2020-08-16,26
2020-08-17,No data
2020-08-18,No data
2020-08-19,23
2020-08-20,16
2020-08-21,9
2020-08-22,12
2020-08-23,9
2020-08-24,28
2020-08-25,11
2020-08-26,27
2020-08-27,53
2020-08-28,52
2020-08-29,44
2020-08-30,39
2020-08-31,29
2020-09-01,53
2020-09-02,40
2020-09-03,18
2020-09-04,44
2020-09-05,30
2020-09-06,22
2020-09-07,50
2020-09-08,52
2020-09-09,56
2020-09-10,82
2020-09-11,54
2020-09-12,34
2020-09-13,35
2020-09-14,67
2020-09-15,69
2020-09-16,71
2020-09-17,74
2020-09-18,79
2020-09-19,56
2020-09-20,35
2020-09-21,86
2020-09-22,55
2020-09-23,34
2020-09-24,28
2020-09-25,46
2020-09-26,70
2020-09-27,25
2020-09-28,73
2020-09-29,97
2020-09-30,35
2020-10-01,65
2020-10-02,62
2020-10-03,43
2020-10-04,16
2020-10-05,60
2020-10-06,16
2020-10-07,29
2020-10-08,38
2020-10-09,84
2020-10-10,51
2020-10-11,38
2020-10-12,72
2020-10-13,85
2020-10-14,71
2020-10-15,99
2020-10-16,111
2020-10-17,64
2020-10-18,67
2020-10-19,43
2020-10-20,19
2020-10-21,62
2020-10-22,90
2020-10-23,64
2020-10-24,16
2020-10-25,31
2020-10-26,32
2020-10-27,29
2020-10-28,19
2020-10-29,18
2020-10-30,26
2020-10-31,21
2020-11-01,10
2020-11-02,24
2020-11-03,48
2020-11-04,152
2020-11-05,131
2020-11-06,55
2020-11-07,50
2020-11-08,37
2020-11-09,32
2020-11-10,64
2020-11-11,15
2020-11-12,24
2020-11-13,33
2020-11-14,9
2020-11-15,8
2020-11-16,15
2020-11-17,16
2020-11-18,19
2020-11-19,47
2020-11-20,45
2020-11-21,14
2020-11-22,55
2020-11-23,79
2020-11-24,29
2020-11-25,99
2020-11-26,179
2020-11-27,145
2020-11-28,125
2020-11-29,74
2020-11-30,104
2020-12-01,113
2020-12-02,108
2020-12-03,53
2020-12-04,61
2020-12-05,86
2020-12-06,90
2020-12-07,149
2020-12-08,99
2020-12-09,112
2020-12-10,97
2020-12-11,89
2020-12-12,103
2020-12-13,25
2020-12-14,29
2020-12-15,49
2020-12-16,60
2020-12-17,88
2020-12-18,17
2020-12-19,20
2020-12-20,31
2020-12-21,24
2020-12-22,84
2020-12-23,40
2020-12-24,66
2020-12-25,18
2020-12-26,11
2020-12-27,21
2020-12-28,44
2020-12-29,59
2020-12-30,113
2020-12-31,69
2021-01-01,56
2021-01-02,66
2021-01-03,39
2021-01-04,54
2021-01-05,51
2021-01-06,71
2021-01-07,142
2021-01-08,102
2021-01-09,50
2021-01-10,72
2021-01-11,16
2021-01-12,26
2021-01-13,13
2021-01-14,28
2021-01-15,53
2021-01-16,21
2021-01-17,34
2021-01-18,31
2021-01-19,11
2021-01-20,11
2021-01-21,31
2021-01-22,92
2021-01-23,81
2021-01-24,29
2021-01-25,103
2021-01-26,124
2021-01-27,132
2021-01-28,16
2021-01-29,26
2021-01-30,43
2021-01-31,49
2021-02-01,No data
2021-02-02,No data
2021-02-03,44
2021-02-04,72
2021-02-05,72
2021-02-06,89
2021-02-07,30
2021-02-08,49
2021-02-09,52
2021-02-10,58
2021-02-11,25
2021-02-12,27
2021-02-13,16
2021-02-14,11
2021-02-15,27
2021-02-16,14
2021-02-17,11
2021-02-18,14
2021-02-19,11
2021-02-20,12
2021-02-21,27
2021-02-22,41
2021-02-23,13
2021-02-24,10
2021-02-25,42
2021-02-26,101
2021-02-27,66
2021-02-28,31
2021-03-01,56
2021-03-02,82
2021-03-03,99
2021-03-04,73
2021-03-05,52
2021-03-06,52
2021-03-07,41
2021-03-08,82
2021-03-09,58
2021-03-10,8
2021-03-11,8
2021-03-12,8
2021-03-13,10
2021-03-14,8
2021-03-15,27
2021-03-16,28
2021-03-17,63
2021-03-18,45
2021-03-19,46
2021-03-20,49
2021-03-21,34
2021-03-22,54
2021-03-23,35
2021-03-24,45
2021-03-25,17
2021-03-26,9
2021-03-27,7
2021-03-28,4
2021-03-29,20
2021-03-30,72
2021-03-31,89
2021-04-01,57
2021-04-02,25
2021-04-03,40
2021-04-04,25
2021-04-05,19
2021-04-06,34
2021-04-07,54
2021-04-08,34
2021-04-09,51
2021-04-10,34
2021-04-11,22
2021-04-12,43
2021-04-13,70
2021-04-14,72
2021-04-15,55
2021-04-16,64
2021-04-17,45
2021-04-18,26
2021-04-19,53
2021-04-20,57
2021-04-21,53
2021-04-22,36
2021-04-23,43
2021-04-24,27
2021-04-25,19
2021-04-26,51
2021-04-27,58
2021-04-28,53
2021-04-29,48
2021-04-30,77
2021-05-01,57
2021-05-02,30
2021-05-03,11
2021-05-04,17
2021-05-05,29
2021-05-06,58
2021-05-07,44
2021-05-08,11
2021-05-09,10
2021-05-10,11
2021-05-11,31
2021-05-12,42
2021-05-13,56
2021-05-14,48
2021-05-15,23
2021-05-16,22
2021-05-17,27
2021-05-18,40
2021-05-19,29
2021-05-20,11
2021-05-21,9
2021-05-22,27
2021-05-23,14
2021-05-24,20
2021-05-25,34
2021-05-26,41
2021-05-27,37
2021-05-28,51
2021-05-29,39
2021-05-30,24
2021-05-31,25
2021-06-01,43
2021-06-02,56
2021-06-03,28
2021-06-04,41
2021-06-05,25
2021-06-06,20
2021-06-07,40
2021-06-08,40
2021-06-09,21
2021-06-10,18
2021-06-11,20
2021-06-12,31
2021-06-13,17
2021-06-14,35
2021-06-15,33
2021-06-16,43
2021-06-17,39
2021-06-18,50
2021-06-19,37
2021-06-20,24
2021-06-21,54
2021-06-22,47
2021-06-23,41
2021-06-24,40
2021-06-25,32
2021-06-26,28
2021-06-27,30
2021-06-28,49
2021-06-29,51
2021-06-30,44
2021-07-01,31
2021-07-02,34
2021-07-03,19
2021-07-04,13
2021-07-05,20
2021-07-06,12
2021-07-07,21
2021-07-08,46
2021-07-09,24
2021-07-10,26
2021-07-11,20
2021-07-12,48
2021-07-13,32
2021-07-14,29
2021-07-15,37
2021-07-16,45
2021-07-17,40
2021-07-18,23
2021-07-19,47
2021-07-20,50
2021-07-21,41
2021-07-22,38
2021-07-23,38
2021-07-24,43
2021-07-25,29
2021-07-26,30
2021-07-27,26
2021-07-28,11
2021-07-29,18
2021-07-30,13
2021-07-31,21
2021-08-01,23
2021-08-02,48
2021-08-03,39
2021-08-04,39
2021-08-05,15
2021-08-06,12
2021-08-07,15
2021-08-08,9
2021-08-09,27
2021-08-10,49
2021-08-11,41
2021-08-12,23
2021-08-13,16
2021-08-14,19
2021-08-15,11
2021-08-16,23
2021-08-17,24
2021-08-18,18
2021-08-19,26
2021-08-20,30
2021-08-21,34
2021-08-22,19
2021-08-23,59
2021-08-24,39
2021-08-25,45
2021-08-26,64
2021-08-27,57
2021-08-28,37
2021-08-29,30
2021-08-30,29
2021-08-31,41
2021-09-01,43
2021-09-02,47
2021-09-03,47
2021-09-04,48
2021-09-05,33
2021-09-06,35
2021-09-07,No data
2021-09-08,No data
2021-09-09,32
2021-09-10,24
2021-09-11,36
2021-09-12,30
2021-09-13,61
2021-09-14,65
2021-09-15,53
2021-09-16,65
2021-09-17,43
2021-09-18,39
2021-09-19,25
2021-09-20,43
2021-09-21,64
2021-09-22,59
2021-09-23,24
2021-09-24,76
2021-09-25,40
2021-09-26,22
2021-09-27,11
2021-09-28,18
2021-09-29,36
2021-09-30,10
2021-10-01,26
2021-10-02,31
2021-10-03,12
2021-10-04,28
2021-10-05,13
2021-10-06,23
2021-10-07,35
2021-10-08,44
2021-10-09,82
2021-10-10,34
2021-10-11,70
2021-10-12,66
2021-10-13,96
2021-10-14,81
2021-10-15,106
2021-10-16,77
2021-10-17,42
2021-10-18,38
2021-10-19,11
2021-10-20,20
2021-10-21,49
2021-10-22,37
2021-10-23,27
2021-10-24,16
2021-10-25,59
2021-10-26,25
2021-10-27,12
2021-10-28,13
2021-10-29,13
2021-10-30,30
2021-10-31,6
2021-11-01,36
2021-11-02,126
2021-11-03,91
2021-11-04,60
2021-11-05,68
2021-11-06,18
2021-11-07,43
2021-11-08,92
2021-11-09,36
2021-11-10,44
2021-11-11,49
2021-11-12,10
2021-11-13,62
2021-11-14,58
2021-11-15,102
2021-11-16,82
2021-11-17,57
2021-11-18,31
2021-11-19,53
2021-11-20,63
2021-11-21,42
2021-11-22,66
2021-11-23,102
2021-11-24,97
2021-11-25,85
2021-11-26,27
2021-11-27,38
2021-11-28,40
2021-11-29,158
2021-11-30,11
2021-12-01,29
2021-12-02,90
2021-12-03,91
2021-12-04,31
2021-12-05,36
2021-12-06,38
2021-12-07,16
2021-12-08,10
2021-12-09,37
2021-12-10,67
2021-12-11,66
2021-12-12,15
2021-12-13,32
2021-12-14,37
2021-12-15,74
2021-12-16,90
2021-12-17,74
2021-12-18,85
2021-12-19,60
2021-12-20,55
2021-12-21,25
2021-12-22,28
2021-12-23,78
2021-12-24,55
2021-12-25,10
2021-12-26,33
2021-12-27,12
2021-12-28,16
2021-12-29,13
2021-12-30,7
2021-12-31,12
2022-01-01,10
2022-01-02,6
2022-01-03,13
2022-01-04,43
2022-01-05,100
2022-01-06,80
2022-01-07,48
2022-01-08,12
2022-01-09,18
2022-01-10,107
2022-01-11,128
2022-01-12,122
2022-01-13,173
2022-01-14,133
2022-01-15,187
2022-01-16,57
2022-01-17,159
2022-01-18,125
2022-01-19,86
2022-01-20,82
2022-01-21,108
2022-01-22,64
2022-01-23,47
2022-01-24,60
2022-01-25,85
2022-01-26,83
2022-01-27,50
2022-01-28,109
2022-01-29,32
2022-01-30,40
2022-01-31,27
2022-02-01,19
2022-02-02,34
2022-02-03,24
2022-02-04,25
2022-02-05,13
2022-02-06,9
2022-02-07,No data
2022-02-08,No data
2022-02-09,37
2022-02-10,44
2022-02-11,67
2022-02-12,17
2022-02-13,12
2022-02-14,26
2022-02-15,11
2022-02-16,5
2022-02-17,15
2022-02-18,5
2022-02-19,9
2022-02-20,4
2022-02-21,14
2022-02-22,17
2022-02-23,24
2022-02-24,15
2022-02-25,57
2022-02-26,26
2022-02-27,11
2022-02-28,22
2022-03-01,39
2022-03-02,24
2022-03-03,24
2022-03-04,37
2022-03-05,39
2022-03-06,28
2022-03-07,24
2022-03-08,17
2022-03-09,12
2022-03-10,15
2022-03-11,15
2022-03-12,11
2022-03-13,30
2022-03-14,52
2022-03-15,42
2022-03-16,28
2022-03-17,35
2022-03-18,42
2022-03-19,17
2022-03-20,18
2022-03-21,38
2022-03-22,45
2022-03-23,55
2022-03-24,67
2022-03-25,60
2022-03-26,43
2022-03-27,No data
2022-03-28,44
2022-03-29,41
2022-03-30,41
2022-03-31,38
2022-04-01,39
2022-04-02,39
2022-04-03,28
2022-04-04,16
2022-04-05,13
2022-04-06,9
2022-04-07,12
2022-04-08,39
2022-04-09,38
2022-04-10,19
2022-04-11,26
2022-04-12,22
2022-04-13,38
2022-04-14,35
2022-04-15,27
2022-04-16,33
2022-04-17,25
2022-04-18,32
2022-04-19,38
2022-04-20,49
2022-04-21,39
2022-04-22,34
2022-04-23,26
2022-04-24,24
2022-04-25,34
2022-04-26,37
2022-04-27,34
2022-04-28,43
2022-04-29,40
2022-04-30,32
2022-05-01,30
2022-05-02,30
2022-05-03,41
2022-05-04,24
2022-05-05,30
2022-05-06,20
2022-05-07,32
2022-05-08,18
2022-05-09,31
2022-05-10,12
2022-05-11,18
2022-05-12,21
2022-05-13,22
2022-05-14,26
2022-05-15,18
2022-05-16,17
2022-05-17,21
2022-05-18,25
2022-05-19,22
2022-05-20,18
2022-05-21,19
2022-05-22,13
2022-05-23,17
2022-05-24,17
2022-05-25,10
2022-05-26,11
2022-05-27,27
2022-05-28,32
2022-05-29,22
2022-05-30,31
2022-05-31,27
2022-06-01,34
2022-06-02,22
2022-06-03,28
2022-06-04,35
2022-06-05,22
2022-06-06,18
2022-06-07,22
2022-06-08,12
2022-06-09,12
2022-06-10,13
2022-06-11,14
2022-06-12,18
2022-06-13,29
2022-06-14,23
2022-06-15,25
2022-06-16,26
2022-06-17,31
2022-06-18,27
2022-06-19,19
2022-06-20,25
2022-06-21,27
2022-06-22,30
2022-06-23,28
2022-06-24,18
2022-06-25,13
2022-06-26,8
2022-06-27,13
2022-06-28,14
2022-06-29,28
2022-06-30,39
2022-07-01,22
2022-07-02,15
2022-07-03,15
2022-07-04,29
2022-07-05,No data
2022-07-06,No data
2022-07-07,No data
2022-07-08,28
2022-07-09,28
2022-07-10,14
2022-07-11,26
2022-07-12,36
2022-07-13,26
2022-07-14,27
2022-07-15,31
2022-07-16,22
2022-07-17,17
2022-07-18,34
2022-07-19,34
2022-07-20,27
2022-07-21,22
2022-07-22,28
2022-07-23,22
2022-07-24,9
2022-07-25,16
2022-07-26,31
2022-07-27,24
2022-07-28,32
2022-07-29,29
2022-07-30,18
2022-07-31,11
2022-08-01,19
2022-08-02,No data
2022-08-03,20
2022-08-04,29
2022-08-05,30
2022-08-06,29
2022-08-07,21
2022-08-08,29
2022-08-09,32
2022-08-10,40
2022-08-11,39
2022-08-12,45
2022-08-13,34
2022-08-14,31
2022-08-15,51
2022-08-16,49
2022-08-17,35
2022-08-18,18
2022-08-19,20
2022-08-20,12
2022-08-21,17
2022-08-22,31
2022-08-23,23
2022-08-24,23
2022-08-25,29
2022-08-26,37
2022-08-27,32
2022-08-28,22
2022-08-29,21
2022-08-30,26
2022-08-31,29
